time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
15.242,0.401,0.000,0.000,6,89.67,1.187,0.078,5492,0.0
15.282,0.402,0.000,0.000,6,89.53,1.179,0.078,5482,0.0
15.284,0.403,0.000,0.000,6,89.37,1.170,0.078,5464,0.0
15.324,0.404,0.000,0.000,6,89.15,1.162,0.079,5452,0.0
15.326,0.406,0.000,0.000,6,88.95,1.154,0.079,5439,0.0
15.365,0.407,0.000,0.000,6,88.76,1.145,0.078,5430,0.0
15.367,0.408,0.000,0.000,6,88.58,1.137,0.076,5422,0.0
15.369,0.409,0.000,0.000,6,88.39,1.128,0.072,5411,0.0
15.408,0.411,0.000,0.000,6,88.19,1.120,0.067,5397,0.0
15.410,0.412,0.000,0.000,6,87.96,1.111,0.062,5381,0.0
15.449,0.414,0.000,0.000,6,87.72,1.103,0.060,5366,0.0
15.451,0.415,0.000,0.000,6,87.51,1.095,0.059,5352,0.0
15.491,0.417,0.000,0.000,6,87.30,1.087,0.057,5341,0.0
15.493,0.418,0.000,0.000,6,87.10,1.079,0.055,5330,0.0
15.533,0.419,0.000,0.000,6,86.88,1.071,0.052,5318,0.0
15.535,0.421,0.000,0.000,6,86.57,1.064,0.044,5308,0.0
15.576,0.423,0.000,0.000,6,86.27,1.057,0.033,5292,0.0
15.578,0.425,0.000,0.000,6,86.01,1.050,0.021,5278,0.0
15.619,0.427,0.000,0.000,6,85.78,1.044,0.011,5262,0.0
15.621,0.428,0.000,0.000,6,85.61,1.038,0.009,5239,0.0
15.663,0.429,0.000,0.000,6,85.51,1.032,0.014,5236,0.0
15.665,0.430,0.000,0.000,6,85.43,1.026,0.022,5236,0.0
15.707,0.430,0.000,0.000,6,85.30,1.020,0.028,5236,0.0
15.709,0.431,0.000,0.000,6,85.15,1.014,0.032,5236,0.0
15.711,0.432,0.000,0.000,6,84.97,1.006,0.033,5236,0.0
15.755,0.434,0.000,0.000,6,84.79,0.999,0.031,5236,0.0
15.758,0.435,0.000,0.000,6,84.60,0.991,0.028,5236,0.0
15.804,0.436,0.000,0.000,6,84.38,0.983,0.023,5236,0.0
15.806,0.437,0.000,0.000,6,84.12,0.976,0.019,5236,0.0
15.854,0.439,0.000,0.000,6,83.87,0.969,0.014,5236,0.0
15.856,0.441,0.000,0.000,6,83.62,0.963,0.010,5236,0.0
15.859,0.443,0.000,0.000,6,83.39,0.958,0.007,5236,0.0
15.906,0.444,0.000,0.000,6,83.17,0.954,0.004,5236,0.0
15.908,0.446,0.000,0.000,6,82.96,0.950,-0.000,5236,0.0
15.956,0.447,0.000,0.000,6,82.76,0.946,-0.005,5236,0.0
15.959,0.327,0.000,0.000,6,82.57,0.943,-0.010,5236,0.0
15.961,0.207,0.000,0.000,6,82.39,0.939,-0.015,5236,0.0
16.008,0.087,0.000,0.000,6,82.23,0.936,-0.020,5236,0.0
16.011,-0.033,0.000,0.000,6,82.12,0.933,-0.022,5236,0.0
16.013,0.087,0.000,0.000,6,82.03,0.929,-0.020,5236,0.0
16.059,-0.033,0.000,0.000,6,81.94,0.926,-0.015,5236,0.0
16.061,0.087,0.000,0.000,6,81.88,0.923,-0.014,5236,0.0
16.108,-0.033,0.000,0.000,6,81.81,0.920,-0.020,5236,0.0
16.110,0.027,0.000,0.000,6,81.76,0.919,-0.023,5236,0.0
16.113,0.087,0.000,0.000,6,81.72,0.919,-0.026,5236,0.0
16.162,0.147,0.000,0.000,6,81.67,0.920,-0.029,5236,0.0
16.164,0.207,0.000,0.000,6,81.61,0.921,-0.033,5236,0.0
16.213,0.267,0.000,0.000,6,81.54,0.923,-0.039,5236,0.0
16.216,0.147,0.000,0.000,6,81.47,0.926,-0.046,5236,0.0
16.218,0.027,0.000,0.000,6,81.41,0.930,-0.054,5236,0.0
16.268,-0.093,0.000,0.000,6,81.37,0.934,-0.061,5236,0.0
16.270,0.027,0.000,0.000,6,81.34,0.939,-0.062,5236,0.0
16.272,-0.093,0.000,0.000,6,81.29,0.943,-0.062,5236,0.0
16.322,0.027,0.000,0.000,6,81.26,0.947,-0.061,5236,0.0
16.324,-0.093,0.000,0.000,6,81.21,0.952,-0.059,5236,0.0
16.373,0.027,0.000,0.000,6,81.18,0.956,-0.058,5236,0.0
16.376,-0.093,0.000,0.000,6,81.14,0.960,-0.056,5236,0.0
16.378,0.027,0.000,0.000,6,81.08,0.964,-0.054,5236,0.0
16.427,-0.093,0.000,0.000,6,81.04,0.968,-0.052,5236,0.0
16.429,-0.033,0.000,0.000,6,81.00,0.972,-0.050,5236,0.0
16.432,0.027,0.000,0.000,6,80.96,0.976,-0.037,5236,0.0
16.480,0.087,0.000,0.000,6,80.93,0.978,-0.011,5236,0.0
16.482,0.147,0.000,0.000,6,80.89,0.978,0.013,5236,0.0
16.531,0.207,0.000,0.000,6,80.84,0.976,0.035,5236,0.0
16.533,0.267,0.000,0.000,6,80.78,0.974,0.053,5236,0.0
16.536,0.327,0.000,0.000,6,80.70,0.970,0.068,5236,0.0
16.585,0.387,0.000,0.000,6,80.61,0.965,0.080,5236,0.0
16.601,0.447,0.000,0.000,6,80.51,0.959,0.086,5236,0.0
16.653,0.463,0.000,0.000,6,80.41,0.953,0.091,5236,0.0
16.655,0.464,0.000,0.000,6,80.30,0.946,0.094,5236,0.0
16.658,0.465,0.000,0.000,6,80.17,0.938,0.095,5236,0.0
16.660,0.466,0.000,0.000,6,80.02,0.931,0.096,5236,0.0
16.709,0.467,0.000,0.000,6,79.87,0.923,0.098,5236,0.0
16.711,0.468,0.000,0.000,6,79.70,0.915,0.098,5236,0.0
16.714,0.469,0.000,0.000,6,79.54,0.907,0.096,5236,0.0
16.762,0.470,0.000,0.000,6,79.37,0.899,0.094,5236,0.0
16.765,0.471,0.000,0.000,6,79.21,0.892,0.091,5236,0.0
16.814,0.472,0.000,0.000,6,79.04,0.884,0.088,5236,0.0
16.817,0.473,0.000,0.000,6,78.87,0.876,0.084,5236,0.0
16.819,0.474,0.000,0.000,6,78.70,0.869,0.080,5236,0.0
16.870,0.475,0.000,0.000,6,78.52,0.861,0.075,5236,0.0
16.872,0.477,0.000,0.000,6,78.34,0.854,0.070,5236,0.0
16.875,0.478,0.000,0.000,6,78.17,0.847,0.067,5236,0.0
16.928,0.479,0.000,0.000,6,77.98,0.840,0.064,5236,0.0
16.930,0.480,0.000,0.000,6,77.79,0.833,0.061,5236,0.0
16.933,0.481,0.000,0.000,6,77.60,0.827,0.058,5236,0.0
16.987,0.483,0.000,0.000,6,77.41,0.821,0.054,5236,0.0
16.989,0.363,0.000,0.000,6,77.20,0.814,0.048,5236,0.0
17.044,0.243,0.000,0.000,6,76.99,0.808,0.041,5236,0.0
17.047,0.123,0.000,0.000,6,76.79,0.802,0.035,5236,0.0
17.050,0.003,0.000,0.000,6,76.63,0.796,0.029,5236,0.0
17.105,0.000,0.000,0.000,6,76.52,0.791,0.028,5236,0.0
17.108,0.060,0.000,0.000,6,76.43,0.785,0.032,5236,0.0
17.110,0.120,0.000,0.000,6,76.37,0.779,0.041,5236,0.0
17.167,0.180,0.000,0.000,6,76.30,0.773,0.052,5236,0.0
17.170,0.240,0.000,0.000,6,76.23,0.767,0.062,5236,0.0
17.172,0.300,0.000,0.000,6,76.14,0.760,0.071,5236,0.0
17.230,0.360,0.000,0.000,6,76.04,0.754,0.078,5236,0.0
17.232,0.240,0.000,0.000,6,75.94,0.748,0.083,5236,0.0
17.291,0.120,0.000,0.000,6,75.82,0.742,0.086,5236,0.0
17.293,0.000,0.000,0.000,6,75.73,0.736,0.087,5236,0.0
17.296,0.000,0.000,0.000,6,75.68,0.729,0.090,5236,0.0
17.355,0.000,0.000,0.000,6,75.64,0.722,0.098,5236,0.0
17.357,0.060,0.000,0.000,6,75.59,0.714,0.110,5236,0.0
17.360,0.120,0.000,0.000,6,75.54,0.704,0.124,5236,0.0
17.420,0.180,0.000,0.000,6,75.48,0.694,0.136,5236,0.0
17.422,0.060,0.000,0.000,6,75.41,0.684,0.146,5236,0.0
17.425,-0.060,0.000,0.000,6,75.34,0.673,0.154,5236,0.0
17.485,0.060,0.000,0.000,6,75.29,0.661,0.160,5236,0.0
17.488,0.120,0.000,0.000,6,75.23,0.649,0.171,5236,0.0
17.491,0.180,0.000,0.000,6,75.18,0.635,0.183,5236,0.0
17.550,0.240,0.000,0.000,6,75.11,0.621,0.192,5236,0.0
17.553,0.300,0.000,0.000,6,75.03,0.607,0.199,5236,0.0
17.555,0.360,0.000,0.000,6,74.94,0.593,0.202,5236,0.0
17.615,0.420,0.000,0.000,6,74.85,0.578,0.203,5236,0.0
17.618,0.480,0.000,0.000,6,74.74,0.564,0.201,5236,0.0
17.620,0.502,0.000,0.000,6,74.61,0.549,0.197,5236,0.0
17.680,0.503,0.000,0.000,6,74.48,0.536,0.190,5236,0.0
17.683,0.503,0.000,0.000,6,74.34,0.522,0.183,5236,0.0
17.685,0.504,0.000,0.000,6,74.19,0.509,0.174,5236,0.0
17.747,0.505,0.000,0.000,6,74.03,0.497,0.163,5236,0.0
17.749,0.506,0.000,0.000,6,73.88,0.485,0.152,5236,0.0
17.752,0.507,0.000,0.000,6,73.72,0.474,0.140,5236,0.0
17.814,0.509,0.000,0.000,6,73.56,0.464,0.127,5236,0.0
17.816,0.510,0.000,0.000,6,73.38,0.454,0.114,5236,0.0
17.819,0.511,0.000,0.000,6,73.21,0.445,0.100,5236,0.0
17.882,0.512,0.000,0.000,6,73.02,0.437,0.087,5236,0.0
17.885,0.513,0.000,0.000,6,72.83,0.430,0.073,5236,0.0
17.887,0.514,0.000,0.000,6,72.64,0.423,0.059,5236,0.0
17.949,0.516,0.000,0.000,6,72.43,0.417,0.045,5236,0.0
17.951,0.517,0.000,0.000,6,72.23,0.412,0.031,5236,0.0
17.954,0.518,0.000,0.000,6,72.01,0.408,0.016,5236,0.0
18.018,0.520,0.000,0.000,6,71.80,0.404,0.001,5236,0.0
18.021,0.521,0.000,0.000,6,71.57,0.402,-0.014,5236,0.0
18.024,0.523,0.000,0.000,6,71.35,0.400,-0.029,5236,0.0
18.092,0.524,0.000,0.000,6,71.11,0.400,-0.044,5236,0.0
18.095,0.404,0.000,0.000,6,70.88,0.400,-0.059,5236,0.0
18.097,0.284,0.000,0.000,6,70.64,0.401,-0.074,5236,0.0
18.100,0.164,0.000,0.000,6,70.41,0.403,-0.089,5236,0.0
18.170,0.044,0.000,0.000,6,70.22,0.406,-0.104,5236,0.0
18.173,-0.076,0.000,0.000,6,70.07,0.409,-0.117,5236,0.0
18.176,0.044,0.000,0.000,6,69.96,0.413,-0.125,5236,0.0
18.247,-0.076,0.000,0.000,6,69.87,0.418,-0.126,5236,0.0
18.250,0.044,0.150,0.000,6,69.81,0.423,-0.122,5236,0.0
18.253,-0.076,0.278,0.000,6,69.76,0.428,-0.116,5236,0.0
18.256,0.044,0.386,0.000,6,69.75,0.434,-0.107,5236,0.0
18.325,-0.076,0.478,0.000,6,69.81,0.439,-0.097,5236,0.0
18.328,0.044,0.556,0.000,6,69.92,0.445,-0.087,5236,0.0
18.330,-0.076,0.623,0.000,6,70.05,0.450,-0.077,5236,0.0
18.397,0.044,0.679,0.000,6,70.22,0.455,-0.067,5236,0.0
18.400,-0.076,0.728,0.000,6,70.42,0.459,-0.057,5236,0.0
18.403,0.044,0.768,0.000,6,70.63,0.462,-0.047,5236,0.0
18.468,-0.076,0.803,0.000,6,70.87,0.465,-0.037,5236,0.0
18.471,0.044,0.833,0.000,6,71.12,0.468,-0.027,5236,0.0
18.474,-0.076,0.858,0.000,6,71.38,0.469,-0.017,5236,0.0
18.477,0.044,0.879,0.000,6,71.66,0.470,-0.008,5236,0.0
18.541,-0.076,0.897,0.000,6,71.95,0.470,0.002,5236,0.0
18.544,0.044,0.913,0.000,6,72.25,0.470,0.012,5236,0.0
18.546,-0.076,0.926,0.000,6,72.55,0.469,0.021,5236,0.0
18.610,0.044,0.937,0.000,6,72.86,0.467,0.031,5236,0.0
18.613,-0.076,0.946,0.000,6,73.17,0.464,0.041,5236,0.0
18.615,0.044,0.954,0.000,6,73.49,0.461,0.051,5236,0.0
18.678,-0.076,0.961,0.000,6,73.81,0.456,0.061,5236,0.0
18.681,0.044,0.967,0.000,6,74.13,0.452,0.070,5236,0.0
18.683,-0.076,0.972,0.000,6,74.46,0.446,0.080,5236,0.0
18.746,0.044,0.976,0.000,6,74.79,0.439,0.089,5236,0.0
18.749,-0.016,0.980,0.000,6,75.11,0.432,0.099,5236,0.0
18.751,-0.076,0.983,0.000,6,75.45,0.424,0.109,5236,0.0
18.851,-0.136,0.985,0.000,6,75.78,0.416,0.118,5236,0.0
18.854,-0.196,0.988,0.000,6,76.11,0.406,0.128,5236,0.0
18.857,-0.256,0.989,0.000,6,76.43,0.396,0.141,5236,0.0
18.859,-0.316,0.991,0.000,6,76.74,0.384,0.156,5236,0.0
18.862,-0.376,0.992,0.000,6,77.03,0.370,0.174,5236,0.0
18.923,-0.436,0.994,0.000,6,77.30,0.355,0.194,5236,0.0
18.925,-0.316,0.994,0.000,6,77.56,0.338,0.216,5236,0.0
18.928,-0.196,0.995,0.000,6,77.81,0.320,0.240,5236,0.0
18.988,-0.076,0.996,0.000,6,78.08,0.299,0.264,5236,0.0
18.990,0.044,0.997,0.000,6,78.41,0.277,0.287,5236,0.0
18.993,0.104,0.997,0.000,6,78.77,0.254,0.304,5236,0.0
19.053,0.164,0.998,0.000,6,79.12,0.230,0.316,5236,0.0
19.055,0.224,0.998,0.000,6,79.44,0.205,0.322,5236,0.0
19.058,0.284,0.998,0.000,6,79.75,0.180,0.325,5236,0.0
19.118,0.344,0.998,0.000,6,80.05,0.154,0.326,5236,0.0
19.120,0.404,0.849,0.000,6,80.34,0.129,0.324,5236,0.0
19.123,0.464,0.721,0.000,6,80.61,0.104,0.320,5236,0.0
19.182,0.463,0.613,0.000,6,80.83,0.079,0.311,5236,0.0
19.184,0.343,0.671,0.000,6,80.99,0.055,0.296,5236,0.0
19.187,0.223,0.721,0.000,6,81.10,0.032,0.279,5236,0.0
19.245,0.103,0.762,0.000,6,81.22,0.010,0.263,5236,0.0
19.247,0.163,0.798,0.000,6,81.41,-0.010,0.248,5236,0.0
19.249,0.223,0.828,0.000,6,81.65,-0.030,0.236,5236,0.0
19.306,0.283,0.854,0.000,6,81.89,-0.050,0.228,5236,0.0
19.308,0.343,0.876,0.000,6,82.12,-0.068,0.218,5236,0.0
19.310,0.403,0.895,0.000,6,82.34,-0.086,0.208,5236,0.0
19.366,0.451,0.910,0.000,6,82.56,-0.103,0.196,5236,0.0
19.369,0.450,0.924,0.000,6,82.77,-0.118,0.183,5236,0.0
19.371,0.448,0.935,0.000,6,82.98,-0.133,0.168,5236,0.0
19.427,0.447,0.945,0.000,6,83.18,-0.146,0.152,5248,0.0
19.430,0.445,0.953,0.000,6,83.39,-0.158,0.135,5272,0.0
19.485,0.444,0.960,0.000,6,83.61,-0.169,0.118,5295,0.0
19.487,0.443,0.966,0.000,6,83.83,-0.179,0.100,5317,0.0
19.490,0.441,0.971,0.000,6,84.05,-0.187,0.082,5338,0.0
19.545,0.440,0.976,0.000,6,84.27,-0.194,0.064,5356,0.0
19.548,0.438,0.979,0.000,6,84.50,-0.200,0.046,5375,0.0
19.551,0.437,0.982,0.000,6,84.72,-0.204,0.028,5395,0.0
19.604,0.435,0.985,0.000,6,84.95,-0.207,0.010,5415,0.0
19.606,0.315,0.987,0.000,6,85.18,-0.209,-0.008,5434,0.0
19.658,0.195,0.989,0.000,6,85.41,-0.209,-0.026,5452,0.0
19.661,0.135,0.991,0.000,6,85.65,-0.208,-0.043,5468,0.0
19.663,0.075,0.992,0.000,6,85.94,-0.205,-0.060,5480,0.0
19.714,0.015,0.993,0.000,6,86.26,-0.201,-0.073,5483,0.0
19.716,-0.045,0.994,0.000,6,86.62,-0.197,-0.083,5481,0.0
19.765,-0.105,0.995,0.000,6,86.98,-0.191,-0.089,5478,0.0
19.768,-0.165,0.996,0.000,6,87.36,-0.185,-0.090,5479,0.0
19.770,-0.225,0.997,0.000,6,87.72,-0.178,-0.088,5492,0.0
19.819,-0.285,0.997,0.000,6,88.06,-0.172,-0.082,5513,0.0
19.821,-0.165,0.997,0.000,6,88.39,-0.166,-0.073,5539,0.0
19.869,-0.045,0.998,0.000,6,88.70,-0.161,-0.062,5568,0.0
19.871,0.015,0.998,0.000,6,89.04,-0.157,-0.050,5590,0.0
19.918,0.075,0.998,0.000,6,89.41,-0.153,-0.042,5603,0.0
19.921,0.135,0.999,0.000,6,89.78,-0.149,-0.039,5618,0.0
19.923,0.195,0.999,0.000,6,90.14,-0.145,-0.040,5640,0.0
19.968,0.255,0.999,0.000,6,90.49,-0.140,-0.044,5668,0.0
19.971,0.315,0.999,0.000,6,90.82,-0.135,-0.051,5698,0.0
20.015,0.375,0.999,0.000,6,91.14,-0.130,-0.061,5730,0.0
20.018,0.255,0.999,0.000,6,91.45,-0.123,-0.073,5763,0.0
20.062,0.135,1.000,0.000,6,91.74,-0.115,-0.087,5795,0.0
20.064,0.075,1.000,0.000,6,92.05,-0.106,-0.102,5824,0.0
20.105,0.015,1.000,0.000,6,92.42,-0.096,-0.115,5838,0.0
20.107,-0.045,1.000,0.000,6,92.81,-0.086,-0.125,5846,0.0
20.146,-0.105,1.000,0.000,6,93.20,-0.074,-0.130,5854,0.0
20.148,-0.165,1.000,0.000,6,93.59,-0.063,-0.131,5867,0.0
20.184,-0.225,1.000,0.000,6,93.96,-0.052,-0.128,5888,0.0
20.187,-0.105,1.000,0.000,6,94.32,-0.040,-0.122,5914,0.0
20.221,0.015,1.000,0.000,6,94.67,-0.030,-0.113,5943,0.0
20.254,0.000,1.000,0.000,6,95.04,-0.020,-0.104,5967,0.0
20.257,0.000,1.000,0.000,6,95.44,-0.010,-0.099,5983,0.0
20.290,0.000,1.000,0.000,6,95.83,-0.000,-0.097,6003,0.0
20.321,-0.060,1.000,0.000,6,96.21,0.010,-0.097,6028,0.0
20.324,-0.120,1.000,0.000,6,96.60,0.019,-0.097,6054,0.0
20.355,-0.180,1.000,0.000,6,96.99,0.029,-0.095,6079,0.0
20.386,-0.240,1.000,0.000,6,97.36,0.038,-0.092,6106,0.0
20.388,-0.120,1.000,0.000,6,97.72,0.047,-0.085,6136,0.0
20.418,0.000,1.000,0.000,6,98.07,0.054,-0.076,6167,0.0
20.448,0.000,1.000,0.000,6,98.44,0.061,-0.066,6193,0.0
20.450,0.000,1.000,0.000,6,98.85,0.068,-0.060,6208,0.0
20.479,0.000,1.000,0.000,6,99.26,0.075,-0.058,6226,0.0
20.508,0.000,1.000,0.000,6,99.66,0.081,-0.057,6250,0.0
20.537,-0.060,1.000,0.000,6,100.06,0.087,-0.057,6276,0.0
20.539,-0.120,1.000,0.000,6,100.46,0.093,-0.057,6302,0.0
20.568,-0.180,1.000,0.000,6,100.86,0.099,-0.056,6329,0.0
20.597,-0.240,1.000,0.000,6,101.25,0.105,-0.052,6358,0.0
20.625,-0.120,1.000,0.000,6,101.63,0.109,-0.045,6389,0.0
20.628,0.000,1.000,0.000,6,101.99,0.113,-0.035,6421,0.0
20.656,0.000,1.000,0.000,6,102.37,0.117,-0.025,6448,0.0
20.684,0.000,1.000,0.000,6,102.80,0.119,-0.019,6464,0.0
20.713,0.000,1.000,0.000,6,103.22,0.122,-0.017,6482,0.0
20.716,-0.060,1.000,0.000,6,103.64,0.124,-0.016,6506,0.0
20.745,-0.120,1.000,0.000,6,104.05,0.127,-0.016,6532,0.0
20.773,-0.180,1.000,0.000,6,104.47,0.128,-0.015,6560,0.0
20.803,-0.240,1.000,0.000,6,104.87,0.130,-0.011,6590,0.0
20.805,-0.120,1.000,0.000,6,105.26,0.131,-0.004,6622,0.0
20.835,0.000,1.000,0.000,6,105.63,0.131,0.006,6662,0.0
20.865,0.000,1.000,0.000,6,106.02,0.130,0.016,6691,0.0
20.868,0.000,1.000,0.000,6,106.46,0.128,0.023,6706,0.0
20.898,0.000,1.000,0.000,6,106.90,0.126,0.025,6722,0.0
20.928,0.000,1.000,0.000,6,107.34,0.124,0.026,6745,0.0
20.946,-0.060,1.000,0.000,6,107.77,0.122,0.026,6771,0.0
20.962,-0.120,1.000,0.000,6,108.20,0.120,0.026,6798,0.0
20.994,-0.180,1.000,0.000,6,108.64,0.117,0.028,6827,0.0
21.026,-0.240,1.000,0.000,6,109.05,0.114,0.029,6858,0.0
21.029,-0.273,1.000,0.000,6,109.46,0.111,0.029,6892,0.0
21.061,-0.270,1.000,0.000,6,109.84,0.107,0.033,6934,0.0
21.064,-0.268,1.000,0.000,6,110.21,0.103,0.039,6974,0.0
21.096,-0.265,1.000,0.000,6,110.59,0.099,0.046,7010,0.0
21.129,-0.263,1.000,0.000,6,110.96,0.095,0.055,7044,0.0
21.132,-0.260,1.000,0.000,6,111.33,0.089,0.065,7076,0.0
21.165,-0.258,1.000,0.000,6,111.70,0.083,0.074,7108,0.0
21.200,-0.255,1.000,0.000,6,112.07,0.076,0.084,7138,0.0
21.203,-0.253,1.000,0.000,6,112.44,0.069,0.093,7167,0.0
21.238,-0.250,1.000,0.000,6,112.80,0.060,0.102,7195,0.0
21.242,-0.248,1.000,0.000,6,113.17,0.051,0.111,7222,0.0
21.279,-0.246,1.000,0.000,6,113.54,0.041,0.120,7250,0.0
21.317,-0.243,1.000,0.000,6,113.91,0.030,0.128,7276,0.0
21.321,-0.241,1.000,0.000,6,114.28,0.018,0.137,7302,0.0
21.362,-0.238,0.850,0.000,6,114.65,0.005,0.145,7326,0.0
21.366,-0.236,0.722,0.000,6,115.02,-0.009,0.153,7350,0.0
21.407,-0.233,0.614,0.000,6,115.36,-0.023,0.161,7319,0.0
21.411,-0.113,0.672,0.000,6,115.62,-0.039,0.169,7284,0.0
21.453,0.007,0.721,0.000,6,115.80,-0.056,0.176,7254,0.0
21.457,0.000,0.763,0.000,6,115.99,-0.074,0.182,7273,0.0
21.499,0.000,0.799,0.000,6,116.26,-0.092,0.184,7288,0.0
21.503,0.000,0.829,0.000,6,116.58,-0.110,0.183,7302,0.0
21.547,0.000,0.854,0.000,6,116.93,-0.129,0.179,7320,0.0
21.550,0.060,0.876,0.000,6,117.29,-0.148,0.174,7343,0.0
21.554,0.120,0.895,0.000,6,117.67,-0.167,0.170,7369,0.0
21.598,0.180,0.911,0.000,6,118.06,-0.186,0.163,7398,0.0
21.601,0.213,0.924,0.000,6,118.45,-0.205,0.154,7429,0.0
21.646,0.210,0.935,0.000,6,118.84,-0.222,0.141,7465,0.0
21.649,0.208,0.945,0.000,6,119.22,-0.238,0.126,7505,0.0
21.694,0.205,0.953,0.000,6,119.60,-0.252,0.109,7545,0.0
21.697,0.203,0.960,0.000,6,119.99,-0.265,0.092,7584,0.0
21.742,0.200,0.966,0.000,6,120.38,-0.276,0.074,7621,0.0
21.745,0.197,0.971,0.000,6,120.78,-0.286,0.056,7656,0.0
21.789,0.195,0.976,0.000,6,121.17,-0.294,0.038,7689,0.0
21.792,0.192,0.979,0.000,6,121.58,-0.299,0.021,7722,0.0
21.796,0.190,0.982,0.000,6,121.98,-0.303,0.004,7753,0.0
21.839,0.187,0.985,0.000,6,122.39,-0.306,-0.013,7784,0.0
21.842,0.184,0.987,0.000,6,122.80,-0.306,-0.030,7813,0.0
21.885,0.181,0.989,0.000,6,123.21,-0.304,-0.046,7841,0.0
21.888,0.179,0.991,0.000,6,123.63,-0.301,-0.062,7870,0.0
21.932,0.176,0.992,0.000,6,124.06,-0.295,-0.077,7898,0.0
21.935,0.116,0.993,0.000,6,124.48,-0.287,-0.093,7925,0.0
21.977,0.056,0.994,0.000,6,124.91,-0.278,-0.108,7952,0.0
21.980,-0.004,0.995,0.000,6,125.36,-0.267,-0.122,7977,0.0
22.022,-0.064,0.996,0.000,6,125.83,-0.253,-0.135,7996,0.0
22.025,-0.124,0.997,0.000,6,126.34,-0.239,-0.144,8007,0.0
22.067,-0.158,0.997,0.000,6,126.87,-0.223,-0.148,8016,0.0
22.069,-0.154,0.997,0.000,6,127.39,-0.206,-0.147,8034,0.0
22.110,-0.151,0.998,0.000,6,127.89,-0.189,-0.142,8065,0.0
22.113,-0.150,0.998,0.000,6,128.38,-0.172,-0.135,8105,0.0
22.154,-0.150,0.998,0.000,6,128.87,-0.155,-0.128,8146,0.0
22.157,-0.030,0.999,0.000,6,129.34,-0.138,-0.120,8185,0.0
22.197,0.090,0.999,0.000,6,129.82,-0.122,-0.112,8223,0.0
22.200,-0.030,0.999,0.000,6,130.32,-0.106,-0.107,8252,0.0
22.240,0.090,0.999,0.000,6,130.85,-0.090,-0.107,8268,0.0
22.243,-0.030,0.999,0.000,6,131.38,-0.074,-0.111,8290,0.0
22.283,0.090,0.999,0.000,6,131.90,-0.057,-0.117,8318,0.0
22.286,-0.030,1.000,0.000,6,132.43,-0.040,-0.123,8350,0.0
22.326,0.090,1.000,0.000,6,132.94,-0.023,-0.128,8383,0.0
22.329,-0.030,1.000,0.000,6,133.47,-0.005,-0.134,8417,0.0
22.368,0.090,1.000,0.000,6,133.99,0.014,-0.140,8450,0.0
22.371,-0.030,1.000,0.000,6,134.52,0.033,-0.146,8484,0.0
22.411,0.090,1.000,0.000,6,135.04,0.053,-0.151,8518,0.0
22.414,-0.030,1.000,0.000,6,135.57,0.074,-0.157,8552,0.0
22.453,0.090,1.000,0.000,6,136.10,0.096,-0.162,8586,0.0
22.456,-0.030,1.000,0.000,6,136.63,0.118,-0.168,8620,0.0
22.495,0.090,1.000,0.000,6,137.16,0.142,-0.173,8654,0.0
22.498,-0.030,1.000,0.000,6,137.70,0.166,-0.179,8688,0.0
22.537,0.090,1.000,0.000,6,138.24,0.191,-0.184,8723,0.0
22.540,-0.030,1.000,0.000,6,138.77,0.216,-0.189,8757,0.0
22.578,0.090,1.000,0.000,6,139.31,0.243,-0.194,8791,0.0
22.616,-0.030,1.000,0.000,6,139.86,0.270,-0.200,8826,0.0
22.619,0.090,1.000,0.000,6,140.40,0.299,-0.205,8861,0.0
22.657,-0.030,1.000,0.000,6,140.95,0.328,-0.210,8895,0.0
22.659,0.090,1.000,0.000,6,141.49,0.357,-0.215,8931,0.0
22.697,-0.030,1.000,0.000,6,142.04,0.388,-0.220,8966,0.0
22.700,0.090,1.000,0.000,6,142.59,0.420,-0.225,9001,0.0
22.737,-0.030,1.000,0.000,6,143.15,0.452,-0.231,9036,0.0
22.739,0.090,1.000,0.000,6,143.70,0.485,-0.236,9071,0.0
22.776,-0.030,1.000,0.000,6,144.26,0.520,-0.241,9107,0.0
22.812,0.090,1.000,0.000,6,144.81,0.555,-0.246,9142,0.0
22.814,-0.030,1.000,0.000,6,145.38,0.590,-0.251,9178,0.0
22.850,0.090,1.000,0.000,6,145.94,0.627,-0.256,9214,0.0
22.852,-0.030,1.000,0.000,6,146.50,0.665,-0.261,9250,0.0
22.887,0.090,1.000,0.000,6,147.06,0.703,-0.266,9286,0.0
22.890,0.030,1.000,0.000,6,147.63,0.742,-0.271,9322,0.0
22.924,-0.030,1.000,0.000,6,148.20,0.783,-0.276,9358,0.0
22.958,-0.090,1.000,0.000,6,148.77,0.824,-0.282,9396,0.0
22.960,-0.150,1.000,0.000,6,149.35,0.866,-0.286,9430,0.0
22.993,-0.150,1.000,0.000,6,149.93,0.908,-0.287,9464,0.0
23.026,-0.150,1.000,0.000,6,150.48,0.951,-0.282,9504,0.0
23.028,-0.150,1.000,0.000,6,151.02,0.993,-0.275,9549,0.0
23.060,-0.150,1.000,0.000,6,151.53,1.035,-0.267,9595,0.0
23.092,-0.030,1.000,0.000,6,152.03,1.076,-0.258,9631,0.0
23.094,0.090,1.000,0.000,6,152.50,1.117,-0.249,9692,0.0
23.127,-0.030,1.000,0.000,6,152.97,1.158,-0.243,9760,0.0
